,Unnamed: 0,ID,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,km_per_driving_day,drives_per_driving_day,km_per_drive,is_churned,device_code
6518,8957,8957,140,113,148.8499101,1139,4,22,6481.119202,4423.813617,28,19,341.1115369473684,5.947368421052632,57.35503718584071,0,1
6519,8958,8958,104,85,119.8385046,3024,0,19,826.4505318,537.4700587,15,13,63.573117830769235,6.538461538461538,9.722947432941178,1,1
6520,8959,8959,91,91,141.595629,1997,0,31,3108.342259,685.0152088,23,15,207.22281726666668,6.066666666666666,34.15760724175824,0,2
6521,8960,8960,162,130,188.7503589,2486,41,36,8159.37388,4573.02932,10,9,906.5970977777778,14.444444444444445,62.764414461538465,0,1
6522,8961,8961,320,256,617.5976831,2572,136,56,529.5620565,383.0663935,2,2,264.78102825,128.0,2.068601783203125,1,1
6523,8962,8962,122,97,162.6936422,1484,57,40,4662.552871,2360.526292,27,20,233.12764355,4.85,48.06755537113402,0,2
6524,8964,8964,257,206,320.2925013,806,0,32,3394.216563,894.5025206,7,3,1131.405521,68.66666666666667,16.476779432038835,1,2
6525,8965,8965,104,83,192.0517741,3169,104,103,1827.756148,719.8928918,31,23,79.46765860869564,3.608695652173913,22.021158409638552,0,1
6526,8966,8966,181,146,437.8663621,1677,351,0,3547.140399,2823.300469,31,29,122.31518617241379,5.0344827586206895,24.295482184931505,0,2
6527,8967,8967,3,3,231.4326353,372,201,146,3727.996884,505.8213717,3,3,1242.665628,1.0,1242.665628,0,1
6528,8969,8969,64,51,88.73028013,1789,73,2,3968.704942,411.4735663,7,7,566.9578488571428,7.285714285714286,77.81774396078431,0,1
6529,8971,8971,77,62,273.9228239,577,53,125,4298.24525,3089.575621,17,11,390.7495681818182,5.636363636363637,69.32653629032258,0,1
6530,8972,8972,165,135,355.5451944,2662,0,0,7008.877999,1938.985931,25,25,280.35511996,5.4,51.91761480740741,0,2
6531,8975,8975,41,38,64.4823147,443,0,0,2238.611377,1244.678494,26,21,106.60054176190476,1.8095238095238095,58.91082571052632,0,2
6532,8977,8977,35,30,52.89329987,1850,711,39,13835.67362,554.3521573,11,6,2305.945603333333,5.0,461.18912066666667,0,2
6533,8978,8978,44,37,50.57598005,1362,133,0,7744.451008,4097.268707,30,24,322.68545866666665,1.5416666666666667,209.3094867027027,0,1
6534,8979,8979,25,25,145.7525825,1070,20,0,5774.596813,4444.164646,25,18,320.81093405555555,1.3888888888888888,230.98387252,0,1
6535,8981,8981,163,132,219.6056521,3374,0,36,1903.978863,863.2212385,3,1,1903.978863,132.0,14.424082295454546,0,1
6536,8982,8982,107,85,144.6079192,346,37,0,4357.353373,3503.091907,3,3,1452.4511243333334,28.333333333333332,51.262980858823525,0,1
6537,8983,8983,100,80,107.677233,2701,0,88,5466.645467,4248.918862,3,3,1822.2151556666668,26.666666666666668,68.33306833750001,0,2
6538,8984,8984,37,37,74.87296611,1278,33,66,2842.070673,1897.533738,19,12,236.83922275,3.0833333333333335,76.8127208918919,0,2
6539,8986,8986,8,7,357.247394,778,327,45,2536.223407,1189.27659,5,5,507.2446814,1.4,362.31762957142854,1,1
6540,8987,8987,65,53,277.4332213,1930,49,0,1929.241117,1433.873424,5,5,385.8482234,10.6,36.40077579245283,0,1
6541,8988,8988,76,62,229.1891723,2841,0,0,4466.873313,1932.270746,5,5,893.3746626,12.4,72.04634375806452,0,2
6542,8989,8989,56,45,99.63744974,909,490,16,903.5672764,711.6496755,22,14,64.54051974285714,3.2142857142857144,20.079272808888888,0,1
6543,8990,8990,67,55,166.7539583,801,21,29,1753.004789,707.2577698,10,10,175.3004789,5.5,31.872814345454547,0,2
6544,8994,8994,262,213,484.564451,1810,8,0,4280.536225,2814.921261,11,7,611.505175,30.428571428571427,20.096414201877934,1,2
6545,8995,8995,300,300,312.8891833,75,30,0,1538.690855,719.7706816,19,12,128.22423791666668,25.0,5.1289695166666665,0,2
6546,8996,8996,121,97,354.0259873,2444,476,0,1345.665732,754.2398835,24,20,67.2832866,4.85,13.872842597938144,0,1
6547,8998,8998,41,36,149.479598,3205,23,68,4198.532187,2162.620393,3,3,1399.5107289999999,12.0,116.62589408333332,0,2
6548,8999,8999,157,128,169.4027739,3237,180,42,6862.492594,3818.260567,15,12,571.8743828333334,10.666666666666666,53.613223390625,1,2
6549,9000,9000,54,44,78.00504283,596,51,0,5887.950717,3861.39814,26,17,346.3500421764706,2.588235294117647,133.81706175,0,2
6550,9001,9001,6,5,162.7417456,1063,137,0,4657.833815,2954.065486,2,2,2328.9169075,2.5,931.566763,1,2
6551,9002,9002,135,108,216.8171417,2727,224,0,7772.8357,4799.372585,17,17,457.22562941176466,6.352941176470588,71.97070092592593,0,1
6552,9004,9004,49,40,190.5605236,2295,242,113,3322.4048,2459.820901,28,19,174.8634105263158,2.1052631578947367,83.06012,0,1
6553,9007,9007,29,29,84.39503526,1736,41,0,4331.046709,2519.002017,21,13,333.15743915384616,2.230769230769231,149.3464382413793,0,1
6554,9008,9008,183,146,188.9619972,2651,348,64,7057.732884,4602.4188,19,17,415.1607578823529,8.588235294117647,48.340636191780824,0,1
6555,9009,9009,56,45,370.8483314,3249,160,108,3823.260874,1788.474493,9,9,424.8067637777778,5.0,84.96135275555555,0,2
6556,9010,9010,122,98,436.3324867,960,96,0,2591.945243,1240.87366,26,18,143.99695794444446,5.444444444444445,26.448420846938777,0,1
6557,9011,9011,81,65,412.2474323,1319,102,11,6408.540141,2751.954622,29,21,305.16857814285714,3.0952380952380953,98.59292524615385,0,1
6558,9012,9012,113,91,328.7270573,443,80,35,5294.636571,3537.453945,16,10,529.4636571,9.1,58.182819461538465,0,2
6559,9013,9013,70,56,133.6976187,359,390,173,4653.611516,1465.03234,27,18,258.5339731111111,3.111111111111111,83.10020564285715,0,1
6560,9014,9014,20,16,140.1964823,1988,0,120,2619.69476,1257.55925,1,1,2619.69476,16.0,163.7309225,0,2
6561,9015,9015,27,22,98.16342083,1104,47,25,8355.934417,3336.125736,9,7,1193.7049167142857,3.142857142857143,379.8152007727273,0,1
6562,9018,9018,147,122,242.5613248,135,21,0,5712.17078,1146.675683,12,9,634.6856422222222,13.555555555555555,46.821071967213115,1,1
6563,9019,9019,32,28,53.88728058,2397,144,10,1545.434449,1068.489159,11,9,171.71493877777777,3.111111111111111,55.194087464285715,0,2
6564,9020,9020,64,53,142.9531511,1077,0,27,2903.610769,873.5532024,12,12,241.96756408333331,4.416666666666667,54.7851088490566,0,1
6565,9021,9021,401,320,438.4984363,1776,57,0,4003.595853,1274.64102,30,29,138.0550294137931,11.03448275862069,12.511237040625,0,1
6566,9022,9022,53,43,212.0200084,709,56,0,4461.141592,3105.600432,12,8,557.642699,5.375,103.74747888372093,0,1
6567,9023,9023,39,32,145.485121,2323,0,0,4002.729798,2001.101754,8,8,500.34122475,4.0,125.0853061875,0,1
6568,9024,9024,54,45,121.5880542,1166,230,0,3044.72548,2341.095527,19,11,276.79322545454545,4.090909090909091,67.66056622222223,0,1
6569,9028,9028,65,65,69.9001076,421,0,0,2045.176863,1105.810403,7,2,1022.5884315,32.5,31.46425943076923,0,2
6570,9029,9029,86,70,153.0348969,1913,292,0,2240.763624,1437.452222,8,6,373.46060400000005,11.666666666666666,32.010908914285714,0,2
6571,9031,9031,140,112,164.2173073,43,200,0,1691.653453,1129.449813,23,16,105.7283408125,7.0,15.104048687499999,0,1
6572,9032,9032,44,36,63.67921869,2812,67,0,4538.360159,1119.853476,24,18,252.13111994444444,2.0,126.06555997222222,0,2
6573,9033,9033,260,208,295.0498292,1816,0,3,9404.332755,1359.297273,5,5,1880.8665509999998,41.6,45.213138245192305,0,1
6574,9036,9036,65,52,164.3012719,821,33,0,4821.891573,3324.75727,16,14,344.42082664285715,3.7142857142857144,92.72868409615384,0,1
6575,9037,9037,156,156,284.2490957,2198,9,0,3026.236167,1353.52455,15,12,252.18634725,13.0,19.39894978846154,0,1
6576,9039,9039,93,84,207.2266992,3322,3,40,12948.30522,1397.203888,5,3,4316.10174,28.0,154.1464907142857,0,1
6577,9040,9040,190,153,202.6618725,474,36,125,1408.158238,806.1456124,10,10,140.8158238,15.3,9.203648614379086,1,1
6578,9041,9041,93,74,202.1604472,2475,90,50,11133.50337,2994.97443,18,13,856.4233361538462,5.6923076923076925,150.45274824324324,0,1
6579,9042,9042,29,26,179.6265,2400,0,49,1397.393652,854.9564123,3,1,1397.393652,26.0,53.74590969230769,1,1
6580,9043,9043,33,33,34.96325099,427,0,59,4958.112516,1728.053287,7,2,2479.056258,16.5,150.24583381818184,0,2
6581,9044,9044,27,23,27.02568693,964,100,0,10737.91014,506.5430354,16,10,1073.791014,2.3,466.86565826086957,0,1
6582,9045,9045,47,42,70.65444872,3013,6,20,4311.047882,511.8875545,28,25,172.44191528,1.68,102.64399719047618,0,1
6583,9046,9046,32,32,109.2638732,181,87,11,1407.501327,598.8173416,9,6,234.5835545,5.333333333333333,43.98441646875,1,1
6584,9047,9047,125,125,202.5307733,840,0,58,2070.106512,1031.614432,28,19,108.95297431578946,6.578947368421052,16.560852095999998,1,2
6585,9048,9048,58,47,83.44568452,1551,0,0,1569.055134,624.4172939,7,5,313.8110268,9.4,33.38415178723404,1,1
6586,9049,9049,126,115,305.4504447,1388,36,62,3765.463129,2885.462865,21,18,209.19239605555558,6.388888888888889,32.74315764347826,0,1
6587,9050,9050,33,26,108.6094368,2909,0,0,467.8102463,377.5648132,18,16,29.23814039375,1.625,17.99270178076923,0,1
6588,9051,9051,46,37,162.5026413,2466,47,57,6605.537732,3291.157915,24,19,347.6598806315789,1.9473684210526316,178.5280468108108,0,1
6589,9052,9052,225,180,246.1540425,2991,134,0,3124.396129,2586.979615,17,11,284.03601172727275,16.363636363636363,17.357756272222222,0,2
6590,9053,9053,27,22,127.7697528,1889,590,53,1128.437589,251.0402929,24,21,53.73512328571428,1.0476190476190477,51.29261768181818,0,2
6591,9055,9055,76,70,158.378512,1218,30,0,4780.987761,2201.252531,25,15,318.7325174,4.666666666666667,68.29982515714286,1,2
6592,9057,9057,54,50,60.76158983,3023,114,0,6752.838699,2490.155978,29,22,306.9472135909091,2.272727272727273,135.05677398,0,1
6593,9058,9058,30,25,29.9796931,1137,40,77,1300.044938,765.3682005,30,19,68.42341778947369,1.3157894736842106,52.00179752,0,2
6594,9060,9060,180,144,207.1957504,3437,161,46,5285.23567,3987.546963,29,22,240.237985,6.545454545454546,36.70302548611111,0,2
6595,9062,9062,51,51,179.3575366,2806,0,0,4690.194394,2422.605813,30,29,161.7308411724138,1.7586206896551724,91.96459596078432,0,1
6596,9063,9063,232,189,321.7541691,664,37,0,4592.686557,2237.298483,12,5,918.5373114,37.8,24.299928873015872,0,1
6597,9064,9064,188,151,291.8454554,1493,113,89,4675.942823,323.1726004,16,16,292.2464264375,9.4375,30.966508761589406,0,1
6598,9065,9065,83,68,113.8702437,2090,67,29,1459.399936,1089.945009,12,11,132.67272145454547,6.181818181818182,21.461763764705882,1,2
6599,9066,9066,99,82,105.8947659,2238,597,51,2573.778581,637.4844893,12,11,233.979871,7.454545454545454,31.38754367073171,1,2
6600,9068,9068,71,58,140.9265626,321,205,0,3135.061603,1052.587172,14,12,261.25513358333336,4.833333333333333,54.05278625862069,1,1
6601,9070,9070,120,96,190.1639393,2011,0,0,6242.087345,1718.979435,7,7,891.7267635714286,13.714285714285714,65.02174317708334,0,2
6602,9071,9071,63,51,249.3674746,2050,98,76,9372.671659,3501.114059,20,18,520.7039810555556,2.8333333333333335,183.77787566666666,0,1
6603,9072,9072,162,162,405.5217514,409,94,105,8012.434228,2515.860641,4,4,2003.108557,40.5,49.459470543209875,1,2
6604,9073,9073,79,63,92.40556843,238,102,107,4190.273581,3028.997987,18,16,261.8920988125,3.9375,66.51227906349207,1,2
6605,9074,9074,35,29,37.7279789,2040,0,19,1991.924449,1220.408249,1,1,1991.924449,29.0,68.68704996551725,0,1
6606,9076,9076,210,170,240.3149923,1896,68,5,6624.463459,4994.904141,2,2,3312.2317295,85.0,38.9674321117647,0,1
6607,9077,9077,11,9,37.7753373,798,61,27,4205.34522,2024.094025,5,5,841.0690440000001,1.8,467.26058,1,2
6608,9078,9078,281,225,310.3078922,2017,0,74,1728.494931,889.4766652,11,11,157.13590281818182,20.454545454545453,7.682199693333333,1,2
6609,9079,9079,72,62,89.69898446,1723,86,0,2852.746783,1619.14945,4,4,713.18669575,15.5,46.01204488709678,0,1
6610,9080,9080,29,24,173.4926461,1566,56,0,1989.73103,1026.428564,8,8,248.71637875,3.0,82.90545958333333,0,1
6611,9083,9083,88,71,192.4403887,2433,0,14,3660.001481,1732.719763,27,20,183.00007405,3.55,51.54931663380281,0,1
6612,9084,9084,24,20,53.18417084,94,33,18,4950.914563,3073.815552,14,13,380.8395817692308,1.5384615384615385,247.54572815,0,1
6613,9086,9086,133,107,327.7199307,3206,31,7,1911.33818,349.3505098,9,2,955.66909,53.5,17.862973644859814,0,1
6614,9087,9087,276,223,328.8060282,1963,185,0,3796.467512,913.899628,29,19,199.81407957894737,11.736842105263158,17.02451799103139,0,2
6615,9088,9088,128,107,237.7961357,1477,246,0,2876.297045,2302.028763,20,12,239.69142041666666,8.916666666666666,26.88128079439252,0,2
6616,9089,9089,391,322,725.4351709,2518,54,0,1894.474471,1222.610345,26,26,72.86440273076923,12.384615384615385,5.883461090062112,0,1
6617,9090,9090,216,173,232.4471527,2840,0,201,2234.385092,97.51209593,25,21,106.3992900952381,8.238095238095237,12.91552076300578,0,1
6618,9091,9091,31,31,211.9869296,958,0,32,8082.141783,6708.455557,16,8,1010.267722875,3.875,260.71425106451613,0,1
6619,9092,9092,13,13,209.4198093,2529,14,0,7908.999531,3142.644623,10,7,1129.857075857143,1.8571428571428572,608.3845793076923,0,1
6620,9093,9093,231,185,241.5798671,2127,214,0,4327.538752,1876.966659,10,4,1081.884688,46.25,23.392101362162165,0,2
6621,9094,9094,153,127,221.9029336,2037,42,147,5568.622105,4535.044522,29,19,293.08537394736845,6.684210526315789,43.847418149606305,0,1
6622,9095,9095,137,110,140.6494993,1447,457,0,4556.678185,1689.245119,4,4,1139.16954625,27.5,41.424347136363636,0,1
6623,9096,9096,30,24,141.9577708,494,146,0,4764.635361,1557.614567,6,6,794.1058935,4.0,198.526473375,0,2
6624,9098,9098,20,17,325.5074602,1196,203,0,3438.706757,1019.960904,13,8,429.838344625,2.125,202.27686805882354,0,1
6625,9101,9101,220,183,220.1038557,113,0,115,3460.293308,980.0374135,15,11,314.5721189090909,16.636363636363637,18.908706601092895,0,1
6626,9102,9102,25,20,171.5819894,3018,88,0,3183.359818,1663.148651,17,10,318.3359818,2.0,159.1679909,0,2
6627,9103,9103,65,65,97.48699983,3426,2,14,1721.815889,608.7092382,22,16,107.6134930625,4.0625,26.489475215384616,0,1
6628,9105,9105,39,32,206.0352649,2736,0,0,5930.240397,3472.796001,25,23,257.83653899999996,1.391304347826087,185.32001240625,0,1
6629,9106,9106,48,42,219.8146692,983,149,20,5070.873207,3587.176727,26,25,202.83492827999999,1.68,120.73507635714284,0,1
6630,9107,9107,43,34,80.58157628,2900,83,0,1884.648869,1132.238084,8,8,235.581108625,4.25,55.4308490882353,1,1
6631,9108,9108,34,27,122.4688596,968,9,0,3410.619019,1424.169592,13,13,262.3553091538462,2.076923076923077,126.31922292592593,0,2
6632,9109,9109,32,26,64.40139928,684,283,10,4128.530823,658.9423472,27,24,172.022117625,1.0833333333333333,158.78964703846154,0,2
6633,9111,9111,21,17,51.28106403,2729,312,0,5019.124291,2592.719891,7,7,717.0177558571429,2.4285714285714284,295.24260535294115,0,1
6634,9112,9112,19,19,51.01535732,801,177,0,3707.480063,2161.960372,1,1,3707.480063,19.0,195.13052963157895,1,1
6635,9113,9113,37,30,258.5927512,2984,73,4,831.8931924,464.1742606,10,7,118.84188462857142,4.285714285714286,27.729773079999998,0,1
6636,9114,9114,34,28,43.64413535,983,0,0,940.9701606,676.8484967,7,7,134.42430865714286,4.0,33.606077164285715,0,1
6637,9115,9115,84,68,109.4479139,1163,0,34,5235.895962,3221.50674,10,8,654.48699525,8.5,76.99847002941176,0,2
6638,9116,9116,119,96,186.0847035,895,96,0,4735.521585,2598.698861,17,9,526.169065,10.666666666666666,49.328349843750004,0,1
6639,9118,9118,59,48,73.47706935,2398,480,0,4035.72373,3346.116442,18,15,269.04824866666667,3.2,84.07757770833334,0,1
6640,9119,9119,21,17,63.26186844,1501,56,0,5142.149907,2507.401852,14,14,367.2964219285714,1.2142857142857142,302.47940629411767,1,2
6641,9120,9120,316,253,475.4610241,1486,93,0,1063.691276,693.7458196,18,17,62.570075058823534,14.882352941176471,4.204313343873518,0,1
6642,9121,9121,73,59,633.5756565,747,288,0,3999.325482,1837.46772,19,12,333.2771235,4.916666666666667,67.78517766101696,1,1
6643,9124,9124,85,79,111.2583584,359,363,0,4289.598978,1675.669255,1,1,4289.598978,79.0,54.29872124050633,1,2
6644,9125,9125,89,77,331.1555453,695,175,3,4068.456911,2720.948541,29,19,214.12931110526316,4.052631578947368,52.837102740259745,0,1
6645,9127,9127,54,44,173.9634449,1902,0,0,4803.082198,3893.019853,10,10,480.3082198,4.4,109.16095904545455,0,1
6646,9128,9128,48,48,140.174608,1205,325,33,4865.70522,3950.71682,15,15,324.38034799999997,3.2,101.36885875,1,1
6647,9130,9130,102,102,252.2598495,847,350,44,7967.320372,4252.60661,23,16,497.95752325,6.375,78.1109840392157,1,1
6648,9131,9131,118,98,290.0684078,2373,0,41,1546.823884,662.8261246,28,25,61.87295536,3.92,15.783917183673468,0,1
6649,9133,9133,39,37,378.6834571,2453,43,0,1445.164999,543.6265688,17,13,111.1665383846154,2.8461538461538463,39.05851348648649,0,1
6650,9135,9135,42,33,72.89675118,1860,27,81,7065.25495,965.6758733,20,13,543.48115,2.5384615384615383,214.09863484848483,0,1
6651,9136,9136,24,19,126.9378735,1718,9,4,1131.809135,500.835034,7,5,226.361827,3.8,59.56890184210526,0,1
6652,9138,9138,72,59,180.0537192,2394,192,0,3048.641565,1690.391584,30,19,160.45481921052632,3.1052631578947367,51.67189093220339,0,2
6653,9139,9139,39,31,276.5869195,2974,0,1,8751.649662,6000.710623,5,5,1750.3299324,6.2,282.31127941935483,1,1
6654,9140,9140,36,36,59.24449459,1712,55,0,1274.105694,301.3440899,26,18,70.78364966666668,2.0,35.39182483333334,0,2
6655,9141,9141,51,41,51.72745289,1374,425,14,2152.918956,233.2020091,7,7,307.55985085714286,5.857142857142857,52.51021843902439,1,2
6656,9142,9142,39,34,80.85859946,1574,25,0,3254.287496,1349.281863,15,7,464.8982137142857,4.857142857142857,95.71433811764706,1,1
6657,9143,9143,22,22,46.16732292,1669,42,103,1324.927143,1000.228164,22,22,60.22396104545454,1.0,60.22396104545454,0,2
6658,9144,9144,71,68,130.2942448,1527,136,97,2164.184016,1501.509389,27,20,108.2092008,3.4,31.82623552941177,0,1
6659,9147,9147,127,102,492.6413679,2164,80,0,811.2933656,666.8597955,3,3,270.4311218666667,34.0,7.953856525490196,0,2
6660,9149,9149,343,274,438.2985675,1215,306,0,5397.368074,1329.677315,17,16,337.335504625,17.125,19.698423627737228,0,2
6661,9150,9150,100,82,107.9314672,702,0,0,6936.985391,633.1652258,26,18,385.38807727777777,4.555555555555555,84.59738281707317,0,2
6662,9151,9151,180,145,200.8942336,2521,252,0,6494.136188,4499.539734,29,20,324.7068094,7.25,44.787146124137934,0,1
6663,9152,9152,48,41,553.3244249,2793,34,40,2211.597368,798.8408389,17,16,138.2248355,2.5625,53.9413992195122,0,2
6664,9153,9153,12,10,18.58510261,1302,57,148,9153.482852,7062.363571,4,4,2288.370713,2.5,915.3482852,0,2
6665,9154,9154,32,26,43.77480916,518,233,57,3972.310016,2286.968867,12,12,331.02583466666664,2.1666666666666665,152.78115446153845,0,1
6666,9155,9155,36,29,250.8158571,3350,53,0,5497.698651,1464.953463,25,25,219.90794603999998,1.16,189.57581555172413,0,2
6667,9157,9157,126,102,240.0373376,749,64,89,4085.220369,2192.447529,3,1,4085.220369,102.0,40.0511800882353,0,1
6668,9158,9158,135,108,190.9817507,1983,115,0,2049.646745,498.7272756,31,27,75.91284240740741,4.0,18.978210601851853,0,1
6669,9159,9159,107,88,257.3166329,3120,111,0,7710.757853,3058.762035,19,12,642.5631544166666,7.333333333333333,87.62224832954546,0,1
6670,9160,9160,45,36,67.17368742,331,241,3,2773.680479,1891.676586,19,14,198.1200342142857,2.5714285714285716,77.04667997222222,0,1
6671,9161,9161,38,30,372.2056178,1124,0,37,246.4046053,56.98407189,15,8,30.8005756625,3.75,8.213486843333333,0,2
6672,9162,9162,43,43,96.24753718,1495,281,21,8917.977989,5226.176428,1,1,8917.977989,43.0,207.39483695348838,1,2
6673,9163,9163,161,130,211.6404245,1843,0,0,5417.545623,2678.991089,12,12,451.46213525,10.833333333333334,41.67342786923077,0,1
6674,9164,9164,133,107,308.91041,953,655,16,2346.503194,310.8917812,29,25,93.86012776,4.28,21.929936392523363,0,2
6675,9165,9165,123,101,134.0592585,1971,153,94,2202.118587,1116.340397,4,1,2202.118587,101.0,21.803154326732674,1,2
6676,9166,9166,48,40,91.36255198,2470,52,41,4049.328634,2592.596564,12,11,368.1207849090909,3.6363636363636362,101.23321585,0,1
6677,9167,9167,60,56,144.8194102,600,17,0,1269.833281,531.4040973,4,4,317.45832025,14.0,22.675594303571426,1,1
6678,9168,9168,89,85,170.3789461,2845,306,0,1843.250458,1266.384868,6,6,307.2084096666667,14.166666666666666,21.68529950588235,0,1
6679,9169,9169,31,25,77.34750502,3492,382,46,3450.330466,1077.936067,18,18,191.68502588888887,1.3888888888888888,138.01321864,0,1
6680,9170,9170,44,36,131.0516357,1981,94,75,5223.562631,1238.353111,7,5,1044.7125262,7.2,145.0989619722222,0,1
6681,9171,9171,59,48,396.9520734,3282,138,8,9614.000925,510.3014772,16,16,600.8750578125,3.0,200.2916859375,0,2
6682,9172,9172,41,33,70.67435153,1880,150,0,3033.935001,2379.798814,2,2,1516.9675005,16.5,91.93742427272727,1,1
6683,9173,9173,26,21,274.8273681,240,11,0,1931.644705,817.066685,20,13,148.58805423076922,1.6153846153846154,91.98308119047618,1,1
6684,9174,9174,157,126,191.180869,1599,371,54,3225.307061,2446.14187,25,21,153.58605052380952,6.0,25.59767508730159,0,2
6685,9175,9175,113,109,179.4983658,16,0,6,1480.111509,1009.966546,16,10,148.01115090000002,10.9,13.579004669724771,0,1
6686,9176,9176,22,22,362.6090575,3290,0,0,5060.274051,2347.515945,18,14,361.4481465,1.5714285714285714,230.01245686363637,0,2
6687,9177,9177,220,179,266.3831071,2448,125,0,1855.862672,970.9982718,7,7,265.12323885714284,25.571428571428573,10.367947888268157,0,1
6688,9178,9178,228,182,322.2594579,363,175,21,4084.958249,1372.156624,4,4,1021.23956225,45.5,22.444825543956043,0,2
6689,9180,9180,94,77,140.3990537,2960,13,0,1611.093898,1237.910191,20,17,94.77022929411766,4.529411764705882,20.923297376623378,0,1
6690,9181,9181,3,3,85.36819608,2376,96,72,4318.131555,526.6447823,2,2,2159.0657775,1.5,1439.377185,0,1
6691,9182,9182,129,104,179.2209114,2168,8,8,2884.093895,441.5913173,26,22,131.09517704545453,4.7272727272727275,27.73167206730769,0,1
6692,9183,9183,128,102,345.8637184,3232,56,2,5020.814566,458.8626902,20,17,295.34203329411764,6.0,49.22367221568627,0,2
6693,9184,9184,281,226,373.7358827,2008,104,17,8523.396281,3991.118651,4,3,2841.1320936666666,75.33333333333333,37.71414283628318,1,1
6694,9185,9185,169,138,344.7457665,2661,57,14,5521.749218,1070.362855,24,24,230.07288408333332,5.75,40.01267549275362,0,1
6695,9187,9187,38,31,229.3434117,137,280,37,2737.542852,1113.033339,1,1,2737.542852,31.0,88.30783393548387,0,2
6696,9188,9188,182,146,432.7321999,2131,345,42,3077.250976,978.8558165,16,14,219.80364114285712,10.428571428571429,21.077061479452052,0,1
6697,9189,9189,27,22,224.5537847,3456,368,0,5911.304579,2665.158022,4,4,1477.82614475,5.5,268.6956626818182,0,1
6698,9190,9190,149,131,221.1524928,3487,0,0,3634.1616,2533.323831,10,10,363.41616,13.1,27.741691603053436,0,1
6699,9191,9191,9,9,38.93667159,3128,134,0,994.8530588,274.4445362,6,6,165.80884313333334,1.5,110.53922875555556,1,2
6700,9192,9192,233,186,245.0260306,804,86,0,1343.83385,859.2964908,7,1,1343.83385,186.0,7.224913172043011,1,2
6701,9194,9194,34,27,95.71235842,1989,102,0,1358.049687,1051.878162,10,5,271.6099374,5.4,50.29813655555555,0,1
6702,9195,9195,67,53,81.47768983,635,0,14,1261.952829,980.7932686,13,8,157.744103625,6.625,23.810430735849057,0,2
6703,9198,9198,25,20,110.2880058,462,67,176,7686.751973,4847.64003,11,8,960.843996625,2.5,384.33759865,0,1
6704,9199,9199,11,9,819.9430999,899,10,58,2524.278691,660.5655552,8,8,315.534836375,1.125,280.4754101111111,0,1
6705,9200,9200,71,58,86.1856908,624,0,42,6628.830031,3113.524424,10,10,662.8830031,5.8,114.29017294827587,0,1
6706,9202,9202,187,149,292.3785337,3410,127,28,4438.697777,924.55034,24,20,221.93488885000002,7.45,29.789917966442957,0,1
6707,9203,9203,182,148,237.0176459,24,0,16,2110.996175,1444.86386,24,16,131.9372609375,9.25,14.26348766891892,0,1
6708,9204,9204,101,87,205.8547522,230,0,0,7092.046944,5265.836252,29,26,272.77103630769227,3.3461538461538463,81.51778096551723,1,1
6709,9207,9207,330,276,415.4188704,1476,0,4,6067.685824,3665.380791,23,15,404.5123882666667,18.4,21.98436892753623,0,1
6710,9208,9208,355,285,355.7920472,744,138,17,1753.474669,218.9321479,8,8,219.184333625,35.625,6.152542698245614,1,2
6711,9209,9209,21,21,71.60461762,3143,104,0,4191.265396,3303.10152,11,5,838.2530792,4.2,199.58406647619046,0,1
6712,9210,9210,215,172,442.3483027,132,246,53,3482.147642,2284.289806,31,21,165.81655438095237,8.19047619047619,20.245044430232557,0,2
6713,9211,9211,74,62,196.1681358,468,66,23,1195.899642,597.7237547,29,24,49.82915175,2.5833333333333335,19.28870390322581,0,1
6714,9212,9212,43,35,214.1653823,40,67,9,3002.730414,2039.607345,26,23,130.55349626086957,1.5217391304347827,85.79229754285714,0,1
6715,9214,9214,170,137,313.9571878,1341,0,0,1203.250963,451.7371626,14,10,120.3250963,13.7,8.782853744525546,1,2
6716,9215,9215,121,99,128.4536376,2924,257,46,3857.789818,1650.374652,21,14,275.5564155714286,7.071428571428571,38.96757391919192,0,2
6717,9217,9217,230,184,501.0856537,2098,16,0,7534.313851,2588.502083,4,4,1883.57846275,46.0,40.947357885869565,1,1
6718,9219,9219,184,150,625.1543635,477,125,38,7837.703772,3998.655303,16,14,559.8359837142857,10.714285714285714,52.25135848,0,1
6719,9220,9220,127,102,883.3915911,732,34,0,2894.443844,1179.255971,21,17,170.26140258823528,6.0,28.376900431372547,0,1
6720,9221,9221,114,92,116.5734829,2455,252,22,4040.777508,1372.256798,3,3,1346.9258360000001,30.666666666666668,43.92149465217391,1,2
6721,9223,9223,34,31,57.34088102,3064,6,0,4000.0371,1676.336573,14,14,285.71693571428574,2.2142857142857144,129.03345483870967,0,1
6722,9224,9224,93,75,188.4143029,3416,82,99,6606.859895,4657.836356,2,1,6606.859895,75.0,88.09146526666666,0,2
6723,9225,9225,96,83,244.2798896,1307,155,80,3614.459102,1331.820597,22,22,164.29359554545454,3.772727272727273,43.547700024096386,0,1
6724,9227,9227,15,15,28.16213977,1238,81,159,8441.409641,4131.48973,14,14,602.9578315,1.0714285714285714,562.7606427333334,0,1
6725,9228,9228,35,34,107.2649822,2120,32,0,7002.188415,5464.085485,13,13,538.6298780769231,2.6153846153846154,205.9467180882353,0,1
